Time,App_Name,Inactivity Duration(s),Keystroke_Count,Speed(ms),PAM_Val,example_id
2021-09-14 13:00:00,explorer.exe,2121.652825,483.0,5.775512695478684,2.0,35
2021-09-14 13:30:00,WINWORD.EXE,2083.886952,151.0,5.062187132070742,2.0,35
2021-09-14 14:00:00,devenv.exe,2688.2324160000003,6.0,5.285861901772999,2.0,35
2021-09-07 08:30:00,explorer.exe,1333.010048,9.0,3.5887155898483525,1.0,36
2021-09-07 09:00:00,explorer.exe,424.366271,62.0,2.9736199781328856,2.0,36
2021-09-07 09:30:00,explorer.exe,5432.486898,114.0,3.683715625992333,2.0,36
2021-09-07 10:00:00,explorer.exe,2498.585778,43.0,3.899897620087316,2.0,36
2021-09-07 10:30:00,explorer.exe,2966.281775,145.0,3.6887458162063353,2.0,36
2021-09-07 11:00:00,explorer.exe,2369.555328,169.0,3.9151889944373983,1.0,36
2021-09-07 11:30:00,explorer.exe,2525.331417,144.0,4.255813355086712,1.0,36
2021-09-07 12:00:00,explorer.exe,1676.141351,295.0,4.012072108582928,2.0,36
2021-09-07 09:00:00,explorer.exe,424.366271,62.0,2.9736199781328856,2.0,37
2021-09-07 09:30:00,explorer.exe,5432.486898,114.0,3.683715625992333,2.0,37
2021-09-07 10:00:00,explorer.exe,2498.585778,43.0,3.899897620087316,2.0,37
2021-09-07 10:30:00,explorer.exe,2966.281775,145.0,3.6887458162063353,2.0,37
2021-09-07 11:00:00,explorer.exe,2369.555328,169.0,3.9151889944373983,1.0,37
2021-09-07 11:30:00,explorer.exe,2525.331417,144.0,4.255813355086712,1.0,37
2021-09-07 12:00:00,explorer.exe,1676.141351,295.0,4.012072108582928,2.0,37
2021-09-07 12:30:00,explorer.exe,2246.678371,136.0,3.955986884402014,2.0,37
2021-09-09 12:00:00,explorer.exe,2966.810912,197.0,3.729337643542981,2.0,38
2021-09-09 12:30:00,explorer.exe,2442.706585,361.0,4.301889371020108,2.0,38
2021-09-09 13:00:00,explorer.exe,2038.423218,95.0,4.419578896044405,2.0,38
2021-09-09 13:30:00,msedge.exe,4369.7018610000005,7.0,4.543987653178464,2.0,38
2021-09-09 14:00:00,explorer.exe,2037.287841,147.0,3.841030859608392,2.0,38
2021-09-09 14:30:00,msedge.exe,2879.17728,36.0,3.8822696952395193,2.0,38
2021-09-09 15:00:00,msedge.exe,5174.1386215,28.0,4.175505163686509,2.0,38
2021-09-09 15:30:00,explorer.exe,7469.099963,20.0,4.468740632133498,1.0,38
2021-09-09 10:00:00,explorer.exe,2589.230142,330.0,3.788477814539077,2.0,39
